Date,Time,Camera,Detection,Confidence
2026-07-08,10:34:13,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:34:14,Camera 3,fire,0.39
2026-07-08,10:34:14,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:34:15,Camera 3,fire,0.39
2026-07-08,10:34:15,http://192.168.88.10:5000/cam/1,smoke,0.25
2026-07-08,10:34:15,http://192.168.88.10:5000/cam/1,fire,0.81
2026-07-08,10:34:16,Camera 3,fire,0.50
2026-07-08,10:34:17,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:34:17,Camera 3,fire,0.50
2026-07-08,10:34:18,http://192.168.88.10:5000/cam/1,fire,0.73
2026-07-08,10:34:18,Camera 3,fire,0.30
2026-07-08,10:34:19,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:34:19,Camera 3,smoke,0.26
2026-07-08,10:34:20,Camera 3,fire,0.37
2026-07-08,10:34:20,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:34:21,Camera 3,fire,0.37
2026-07-08,10:34:21,http://192.168.88.10:5000/cam/1,fire,0.70
2026-07-08,10:34:22,Camera 3,fire,0.52
2026-07-08,10:34:22,http://192.168.88.10:5000/cam/1,fire,0.90
2026-07-08,10:34:23,Camera 3,fire,0.49
2026-07-08,10:34:23,http://192.168.88.10:5000/cam/1,fire,0.76
2026-07-08,10:34:23,Camera 3,smoke,0.25
2026-07-08,10:34:24,Camera 3,fire,0.37
2026-07-08,10:34:24,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:34:25,Camera 3,fire,0.25
2026-07-08,10:34:25,http://192.168.88.10:5000/cam/1,fire,0.81
2026-07-08,10:34:26,Camera 3,smoke,0.29
2026-07-08,10:34:26,Camera 3,fire,0.31
2026-07-08,10:34:27,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:34:27,Camera 3,fire,0.35
2026-07-08,10:34:28,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:34:28,Camera 3,smoke,0.27
2026-07-08,10:34:29,Camera 3,fire,0.32
2026-07-08,10:34:29,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:34:29,Camera 3,smoke,0.34
2026-07-08,10:34:30,Camera 3,fire,0.30
2026-07-08,10:34:30,http://192.168.88.10:5000/cam/1,fire,0.81
2026-07-08,10:34:31,Camera 3,fire,0.31
2026-07-08,10:34:31,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:34:32,Camera 3,fire,0.41
2026-07-08,10:34:32,http://192.168.88.10:5000/cam/1,fire,0.71
2026-07-08,10:34:33,Camera 3,fire,0.33
2026-07-08,10:34:33,http://192.168.88.10:5000/cam/1,fire,0.67
2026-07-08,10:34:34,Camera 3,smoke,0.33
2026-07-08,10:34:34,Camera 3,fire,0.25
2026-07-08,10:34:34,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:34:35,Camera 3,smoke,0.35
2026-07-08,10:34:35,Camera 3,fire,0.31
2026-07-08,10:34:35,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:34:36,Camera 3,smoke,0.34
2026-07-08,10:34:36,Camera 3,fire,0.28
2026-07-08,10:34:37,http://192.168.88.10:5000/cam/1,fire,0.69
2026-07-08,10:34:37,Camera 3,smoke,0.34
2026-07-08,10:34:38,Camera 3,fire,0.38
2026-07-08,10:34:38,http://192.168.88.10:5000/cam/1,fire,0.72
2026-07-08,10:34:39,Camera 3,fire,0.35
2026-07-08,10:34:39,http://192.168.88.10:5000/cam/1,fire,0.81
2026-07-08,10:34:40,Camera 3,fire,0.36
2026-07-08,10:34:40,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:34:41,Camera 3,fire,0.37
2026-07-08,10:34:41,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:34:42,http://192.168.88.10:5000/cam/1,fire,0.73
2026-07-08,10:34:42,Camera 3,fire,0.33
2026-07-08,10:34:43,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:34:44,Camera 3,fire,0.46
2026-07-08,10:34:44,http://192.168.88.10:5000/cam/1,fire,0.80
2026-07-08,10:34:45,Camera 3,fire,0.41
2026-07-08,10:34:45,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:34:46,Camera 3,fire,0.33
2026-07-08,10:34:46,Camera 3,smoke,0.27
2026-07-08,10:34:47,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:34:47,Camera 3,fire,0.43
2026-07-08,10:34:48,Camera 3,smoke,0.30
2026-07-08,10:34:48,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:34:48,Camera 3,fire,0.59
2026-07-08,10:34:49,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:34:49,Camera 3,fire,0.53
2026-07-08,10:34:50,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:34:50,Camera 3,fire,0.56
2026-07-08,10:34:50,http://192.168.88.10:5000/cam/1,smoke,0.32
2026-07-08,10:34:51,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:34:51,Camera 3,fire,0.29
2026-07-08,10:34:52,http://192.168.88.10:5000/cam/1,fire,0.78
2026-07-08,10:34:52,Camera 3,fire,0.27
2026-07-08,10:34:53,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:34:54,Camera 3,fire,0.59
2026-07-08,10:34:54,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:34:55,Camera 3,fire,0.53
2026-07-08,10:34:55,http://192.168.88.10:5000/cam/1,smoke,0.31
2026-07-08,10:34:55,http://192.168.88.10:5000/cam/1,fire,0.77
2026-07-08,10:34:56,Camera 3,fire,0.62
2026-07-08,10:34:57,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:34:57,Camera 3,fire,0.57
2026-07-08,10:34:57,Camera 3,smoke,0.28
2026-07-08,10:34:58,http://192.168.88.10:5000/cam/1,fire,0.74
2026-07-08,10:34:58,http://192.168.88.10:5000/cam/1,smoke,0.28
2026-07-08,10:34:58,Camera 3,fire,0.37
2026-07-08,10:34:59,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:34:59,Camera 3,fire,0.48
2026-07-08,10:35:00,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:00,http://192.168.88.10:5000/cam/1,smoke,0.37
2026-07-08,10:35:00,Camera 3,fire,0.37
2026-07-08,10:35:00,Camera 3,smoke,0.28
2026-07-08,10:35:01,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:35:01,Camera 3,fire,0.35
2026-07-08,10:35:01,Camera 3,smoke,0.32
2026-07-08,10:35:02,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:02,Camera 3,fire,0.47
2026-07-08,10:35:03,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:35:04,Camera 3,fire,0.52
2026-07-08,10:35:04,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:05,Camera 3,fire,0.51
2026-07-08,10:35:06,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:35:06,Camera 3,smoke,0.28
2026-07-08,10:35:06,Camera 3,fire,0.46
2026-07-08,10:35:07,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:35:07,Camera 3,smoke,0.28
2026-07-08,10:35:07,Camera 3,fire,0.64
2026-07-08,10:35:07,http://192.168.88.10:5000/cam/1,smoke,0.27
2026-07-08,10:35:08,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:35:08,Camera 3,fire,0.53
2026-07-08,10:35:09,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:35:09,Camera 3,fire,0.40
2026-07-08,10:35:09,http://192.168.88.10:5000/cam/1,smoke,0.27
2026-07-08,10:35:10,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:35:10,Camera 3,fire,0.35
2026-07-08,10:35:11,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:35:11,Camera 3,fire,0.40
2026-07-08,10:35:12,http://192.168.88.10:5000/cam/1,fire,0.81
2026-07-08,10:35:12,Camera 3,fire,0.46
2026-07-08,10:35:13,http://192.168.88.10:5000/cam/1,fire,0.69
2026-07-08,10:35:13,Camera 3,fire,0.45
2026-07-08,10:35:14,Camera 3,smoke,0.31
2026-07-08,10:35:14,http://192.168.88.10:5000/cam/1,smoke,0.25
2026-07-08,10:35:14,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:14,Camera 3,fire,0.35
2026-07-08,10:35:15,Camera 3,smoke,0.36
2026-07-08,10:35:15,http://192.168.88.10:5000/cam/1,fire,0.76
2026-07-08,10:35:15,Camera 3,fire,0.37
2026-07-08,10:35:16,http://192.168.88.10:5000/cam/1,fire,0.71
2026-07-08,10:35:17,Camera 3,fire,0.29
2026-07-08,10:35:17,http://192.168.88.10:5000/cam/1,fire,0.63
2026-07-08,10:35:18,Camera 3,fire,0.30
2026-07-08,10:35:18,http://192.168.88.10:5000/cam/1,fire,0.80
2026-07-08,10:35:19,Camera 3,smoke,0.39
2026-07-08,10:35:19,Camera 3,fire,0.26
2026-07-08,10:35:20,Camera 2,smoke,0.25
2026-07-08,10:35:20,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:35:20,Camera 3,fire,0.45
2026-07-08,10:35:20,Camera 3,smoke,0.26
2026-07-08,10:35:21,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:35:21,Camera 3,fire,0.33
2026-07-08,10:35:22,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:22,Camera 3,fire,0.40
2026-07-08,10:35:23,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:35:23,Camera 3,fire,0.33
2026-07-08,10:35:24,Camera 3,smoke,0.28
2026-07-08,10:35:24,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:35:24,Camera 3,fire,0.27
2026-07-08,10:35:25,Camera 3,smoke,0.33
2026-07-08,10:35:25,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:26,Camera 3,fire,0.31
2026-07-08,10:35:26,Camera 3,smoke,0.40
2026-07-08,10:35:26,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:27,Camera 3,fire,0.40
2026-07-08,10:35:27,Camera 3,smoke,0.35
2026-07-08,10:35:27,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:35:28,Camera 3,fire,0.49
2026-07-08,10:35:28,Camera 3,smoke,0.27
2026-07-08,10:35:28,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:35:29,Camera 3,fire,0.47
2026-07-08,10:35:29,Camera 3,smoke,0.26
2026-07-08,10:35:30,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:35:30,Camera 3,fire,0.39
2026-07-08,10:35:31,Camera 3,smoke,0.41
2026-07-08,10:35:31,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:35:31,Camera 1,smoke,0.35
2026-07-08,10:35:31,Camera 3,fire,0.28
2026-07-08,10:35:32,Camera 3,smoke,0.33
2026-07-08,10:35:32,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:32,Camera 1,smoke,0.29
2026-07-08,10:35:32,Camera 3,fire,0.40
2026-07-08,10:35:33,Camera 3,smoke,0.33
2026-07-08,10:35:33,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:33,Camera 1,smoke,0.31
2026-07-08,10:35:34,Camera 3,fire,0.35
2026-07-08,10:35:34,Camera 3,smoke,0.29
2026-07-08,10:35:34,http://192.168.88.10:5000/cam/1,fire,0.75
2026-07-08,10:35:34,Camera 1,smoke,0.30
2026-07-08,10:35:35,Camera 3,fire,0.33
2026-07-08,10:35:35,Camera 3,smoke,0.27
2026-07-08,10:35:35,http://192.168.88.10:5000/cam/1,fire,0.80
2026-07-08,10:35:36,Camera 1,smoke,0.29
2026-07-08,10:35:36,Camera 3,fire,0.27
2026-07-08,10:35:36,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:35:37,Camera 3,smoke,0.27
2026-07-08,10:35:37,Camera 1,smoke,0.29
2026-07-08,10:35:37,Camera 3,fire,0.34
2026-07-08,10:35:37,http://192.168.88.10:5000/cam/1,fire,0.76
2026-07-08,10:35:38,Camera 3,smoke,0.31
2026-07-08,10:35:38,Camera 1,smoke,0.32
2026-07-08,10:35:38,Camera 3,fire,0.43
2026-07-08,10:35:39,http://192.168.88.10:5000/cam/1,fire,0.60
2026-07-08,10:35:39,Camera 3,smoke,0.28
2026-07-08,10:35:39,Camera 1,smoke,0.32
2026-07-08,10:35:39,Camera 3,fire,0.37
2026-07-08,10:35:40,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:35:40,Camera 3,smoke,0.26
2026-07-08,10:35:40,Camera 1,smoke,0.35
2026-07-08,10:35:40,Camera 3,fire,0.42
2026-07-08,10:35:41,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:35:41,Camera 3,smoke,0.25
2026-07-08,10:35:41,Camera 1,smoke,0.27
2026-07-08,10:35:41,Camera 3,fire,0.38
2026-07-08,10:35:42,http://192.168.88.10:5000/cam/1,fire,0.69
2026-07-08,10:35:42,Camera 1,smoke,0.32
2026-07-08,10:35:43,Camera 3,fire,0.45
2026-07-08,10:35:43,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:44,Camera 1,smoke,0.27
2026-07-08,10:35:44,Camera 3,fire,0.41
2026-07-08,10:35:44,Camera 3,smoke,0.37
2026-07-08,10:35:44,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:35:45,Camera 1,smoke,0.65
2026-07-08,10:35:45,Camera 3,fire,0.41
2026-07-08,10:35:45,Camera 3,smoke,0.28
2026-07-08,10:35:45,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:35:46,Camera 1,smoke,0.37
2026-07-08,10:35:46,Camera 3,fire,0.38
2026-07-08,10:35:46,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:35:47,Camera 1,smoke,0.40
2026-07-08,10:35:47,Camera 3,fire,0.38
2026-07-08,10:35:47,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:35:48,Camera 1,smoke,0.26
2026-07-08,10:35:48,Camera 3,fire,0.52
2026-07-08,10:35:49,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:35:49,Camera 3,smoke,0.25
2026-07-08,10:35:49,Camera 1,smoke,0.30
2026-07-08,10:35:49,Camera 3,fire,0.66
2026-07-08,10:35:50,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:35:50,Camera 1,smoke,0.30
2026-07-08,10:35:51,Camera 3,fire,0.63
2026-07-08,10:35:51,http://192.168.88.10:5000/cam/1,fire,0.82
2026-07-08,10:35:52,Camera 1,smoke,0.30
2026-07-08,10:35:52,Camera 3,fire,0.48
2026-07-08,10:35:52,http://192.168.88.10:5000/cam/1,fire,0.77
2026-07-08,10:35:53,Camera 1,smoke,0.30
2026-07-08,10:35:53,Camera 3,fire,0.42
2026-07-08,10:35:53,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:35:54,Camera 1,smoke,0.30
2026-07-08,10:35:54,Camera 3,fire,0.42
2026-07-08,10:35:54,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:55,Camera 1,smoke,0.30
2026-07-08,10:35:55,Camera 3,fire,0.43
2026-07-08,10:35:55,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:35:56,Camera 1,smoke,0.30
2026-07-08,10:35:56,Camera 3,fire,0.42
2026-07-08,10:35:56,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:35:57,http://192.168.88.10:5000/cam/1,smoke,0.80
2026-07-08,10:35:57,Camera 1,smoke,0.30
2026-07-08,10:35:57,Camera 3,fire,0.65
2026-07-08,10:35:58,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:35:58,Camera 3,smoke,0.29
2026-07-08,10:35:58,http://192.168.88.10:5000/cam/1,smoke,0.30
2026-07-08,10:35:58,Camera 1,smoke,0.30
2026-07-08,10:35:58,Camera 3,fire,0.48
2026-07-08,10:35:59,http://192.168.88.10:5000/cam/1,fire,0.72
2026-07-08,10:35:59,Camera 3,smoke,0.25
2026-07-08,10:35:59,Camera 1,smoke,0.30
2026-07-08,10:36:00,Camera 3,fire,0.37
2026-07-08,10:36:00,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:01,Camera 3,smoke,0.30
2026-07-08,10:36:01,Camera 1,smoke,0.30
2026-07-08,10:36:01,Camera 3,fire,0.50
2026-07-08,10:36:01,http://192.168.88.10:5000/cam/1,smoke,0.28
2026-07-08,10:36:01,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:36:02,Camera 3,smoke,0.31
2026-07-08,10:36:02,Camera 1,smoke,0.30
2026-07-08,10:36:02,Camera 3,fire,0.48
2026-07-08,10:36:02,http://192.168.88.10:5000/cam/1,smoke,0.25
2026-07-08,10:36:02,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:36:03,Camera 3,smoke,0.27
2026-07-08,10:36:03,Camera 1,smoke,0.30
2026-07-08,10:36:03,Camera 3,fire,0.57
2026-07-08,10:36:03,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:03,http://192.168.88.10:5000/cam/1,smoke,0.49
2026-07-08,10:36:04,Camera 1,smoke,0.30
2026-07-08,10:36:04,Camera 3,fire,0.59
2026-07-08,10:36:04,Camera 3,smoke,0.30
2026-07-08,10:36:04,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:36:05,Camera 1,smoke,0.30
2026-07-08,10:36:05,http://192.168.88.10:5000/cam/1,smoke,0.27
2026-07-08,10:36:05,Camera 3,fire,0.62
2026-07-08,10:36:05,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:06,Camera 1,smoke,0.30
2026-07-08,10:36:06,Camera 3,fire,0.69
2026-07-08,10:36:07,http://192.168.88.10:5000/cam/1,fire,0.90
2026-07-08,10:36:07,http://192.168.88.10:5000/cam/1,smoke,0.31
2026-07-08,10:36:07,Camera 1,smoke,0.30
2026-07-08,10:36:07,Camera 3,fire,0.60
2026-07-08,10:36:08,Camera 3,smoke,0.26
2026-07-08,10:36:08,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:08,http://192.168.88.10:5000/cam/1,smoke,0.45
2026-07-08,10:36:08,Camera 1,smoke,0.30
2026-07-08,10:36:09,Camera 3,fire,0.58
2026-07-08,10:36:09,Camera 3,smoke,0.28
2026-07-08,10:36:09,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:36:09,http://192.168.88.10:5000/cam/1,smoke,0.45
2026-07-08,10:36:09,Camera 1,smoke,0.30
2026-07-08,10:36:10,Camera 3,fire,0.50
2026-07-08,10:36:10,Camera 3,smoke,0.43
2026-07-08,10:36:10,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:36:11,Camera 1,smoke,0.30
2026-07-08,10:36:11,Camera 3,fire,0.48
2026-07-08,10:36:11,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:36:11,Camera 3,smoke,0.40
2026-07-08,10:36:12,http://192.168.88.10:5000/cam/1,smoke,0.58
2026-07-08,10:36:12,Camera 1,smoke,0.30
2026-07-08,10:36:12,Camera 3,fire,0.49
2026-07-08,10:36:12,Camera 3,smoke,0.27
2026-07-08,10:36:12,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:13,Camera 1,smoke,0.30
2026-07-08,10:36:13,http://192.168.88.10:5000/cam/1,smoke,0.31
2026-07-08,10:36:13,Camera 3,fire,0.57
2026-07-08,10:36:13,Camera 3,smoke,0.39
2026-07-08,10:36:13,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:14,Camera 1,smoke,0.30
2026-07-08,10:36:14,Camera 3,fire,0.37
2026-07-08,10:36:14,Camera 3,smoke,0.33
2026-07-08,10:36:14,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:15,Camera 1,smoke,0.30
2026-07-08,10:36:15,Camera 3,fire,0.26
2026-07-08,10:36:16,Camera 3,smoke,0.30
2026-07-08,10:36:16,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:16,Camera 1,smoke,0.30
2026-07-08,10:36:17,Camera 3,fire,0.29
2026-07-08,10:36:17,Camera 3,smoke,0.28
2026-07-08,10:36:17,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:36:17,Camera 1,smoke,0.30
2026-07-08,10:36:18,Camera 3,fire,0.37
2026-07-08,10:36:18,Camera 3,smoke,0.32
2026-07-08,10:36:18,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:36:19,Camera 1,smoke,0.30
2026-07-08,10:36:19,Camera 3,fire,0.31
2026-07-08,10:36:19,Camera 3,smoke,0.36
2026-07-08,10:36:19,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:20,Camera 1,smoke,0.30
2026-07-08,10:36:20,Camera 3,fire,0.39
2026-07-08,10:36:20,Camera 3,smoke,0.25
2026-07-08,10:36:20,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:36:21,Camera 1,smoke,0.30
2026-07-08,10:36:21,Camera 3,fire,0.40
2026-07-08,10:36:21,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:22,Camera 1,smoke,0.30
2026-07-08,10:36:22,Camera 3,fire,0.38
2026-07-08,10:36:22,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:22,Camera 3,smoke,0.26
2026-07-08,10:36:23,Camera 1,smoke,0.30
2026-07-08,10:36:23,Camera 3,fire,0.42
2026-07-08,10:36:23,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:24,Camera 3,smoke,0.27
2026-07-08,10:36:24,Camera 1,smoke,0.30
2026-07-08,10:36:24,Camera 3,fire,0.29
2026-07-08,10:36:24,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:25,Camera 3,smoke,0.31
2026-07-08,10:36:25,Camera 1,smoke,0.30
2026-07-08,10:36:25,Camera 3,fire,0.34
2026-07-08,10:36:26,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:26,Camera 1,smoke,0.30
2026-07-08,10:36:27,Camera 3,fire,0.45
2026-07-08,10:36:27,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:27,Camera 1,smoke,0.30
2026-07-08,10:36:28,Camera 3,smoke,0.27
2026-07-08,10:36:28,Camera 3,fire,0.45
2026-07-08,10:36:28,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:29,Camera 1,smoke,0.30
2026-07-08,10:36:29,Camera 3,smoke,0.26
2026-07-08,10:36:29,Camera 3,fire,0.47
2026-07-08,10:36:29,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:30,Camera 1,smoke,0.30
2026-07-08,10:36:30,Camera 3,smoke,0.39
2026-07-08,10:36:30,Camera 3,fire,0.41
2026-07-08,10:36:30,http://192.168.88.10:5000/cam/1,fire,0.88
2026-07-08,10:36:31,Camera 1,smoke,0.30
2026-07-08,10:36:31,Camera 3,smoke,0.35
2026-07-08,10:36:31,Camera 3,fire,0.42
2026-07-08,10:36:31,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:32,Camera 1,smoke,0.30
2026-07-08,10:36:32,Camera 3,smoke,0.35
2026-07-08,10:36:32,Camera 3,fire,0.31
2026-07-08,10:36:32,http://192.168.88.10:5000/cam/1,fire,0.83
2026-07-08,10:36:33,Camera 1,smoke,0.30
2026-07-08,10:36:33,Camera 3,smoke,0.32
2026-07-08,10:36:33,Camera 3,fire,0.45
2026-07-08,10:36:33,http://192.168.88.10:5000/cam/1,fire,0.86
2026-07-08,10:36:34,http://192.168.88.10:5000/cam/1,smoke,0.45
2026-07-08,10:36:34,Camera 1,smoke,0.30
2026-07-08,10:36:34,Camera 3,fire,0.47
2026-07-08,10:36:35,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:35,Camera 1,smoke,0.30
2026-07-08,10:36:36,http://192.168.88.10:5000/cam/1,smoke,0.49
2026-07-08,10:36:36,Camera 3,fire,0.34
2026-07-08,10:36:36,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:36,Camera 1,smoke,0.30
2026-07-08,10:36:37,Camera 3,fire,0.48
2026-07-08,10:36:37,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:37,Camera 3,smoke,0.26
2026-07-08,10:36:38,Camera 1,smoke,0.30
2026-07-08,10:36:38,Camera 3,fire,0.38
2026-07-08,10:36:38,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:38,Camera 3,smoke,0.29
2026-07-08,10:36:39,Camera 1,smoke,0.30
2026-07-08,10:36:39,Camera 3,fire,0.45
2026-07-08,10:36:39,http://192.168.88.10:5000/cam/1,fire,0.60
2026-07-08,10:36:40,Camera 3,smoke,0.28
2026-07-08,10:36:40,Camera 1,smoke,0.30
2026-07-08,10:36:40,Camera 3,fire,0.47
2026-07-08,10:36:40,http://192.168.88.10:5000/cam/1,fire,0.79
2026-07-08,10:36:41,Camera 1,smoke,0.30
2026-07-08,10:36:41,Camera 3,fire,0.34
2026-07-08,10:36:41,http://192.168.88.10:5000/cam/1,fire,0.80
2026-07-08,10:36:42,Camera 3,smoke,0.32
2026-07-08,10:36:42,Camera 1,smoke,0.30
2026-07-08,10:36:42,http://192.168.88.10:5000/cam/1,smoke,0.80
2026-07-08,10:36:42,Camera 3,fire,0.38
2026-07-08,10:36:42,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:36:43,Camera 3,smoke,0.37
2026-07-08,10:36:43,Camera 1,smoke,0.30
2026-07-08,10:36:43,Camera 3,fire,0.41
2026-07-08,10:36:44,http://192.168.88.10:5000/cam/1,fire,0.91
2026-07-08,10:36:44,http://192.168.88.10:5000/cam/1,smoke,0.61
2026-07-08,10:36:44,Camera 1,smoke,0.30
2026-07-08,10:36:45,Camera 3,fire,0.38
2026-07-08,10:36:45,http://192.168.88.10:5000/cam/1,fire,0.77
2026-07-08,10:36:45,Camera 3,smoke,0.37
2026-07-08,10:36:46,Camera 1,smoke,0.30
2026-07-08,10:36:46,Camera 3,fire,0.39
2026-07-08,10:36:46,http://192.168.88.10:5000/cam/1,fire,0.87
2026-07-08,10:36:47,Camera 3,smoke,0.29
2026-07-08,10:36:47,Camera 1,smoke,0.30
2026-07-08,10:36:47,Camera 3,fire,0.36
2026-07-08,10:36:47,http://192.168.88.10:5000/cam/1,fire,0.80
2026-07-08,10:36:48,Camera 1,smoke,0.30
2026-07-08,10:36:48,Camera 3,fire,0.47
2026-07-08,10:36:48,http://192.168.88.10:5000/cam/1,fire,0.85
2026-07-08,10:36:49,Camera 1,smoke,0.29
2026-07-08,10:36:49,Camera 3,fire,0.37
2026-07-08,10:36:49,http://192.168.88.10:5000/cam/1,fire,0.89
2026-07-08,10:36:50,Camera 3,smoke,0.32
2026-07-08,10:36:50,Camera 1,smoke,0.29
2026-07-08,10:36:50,http://192.168.88.10:5000/cam/1,fire,0.84
2026-07-08,10:36:50,http://192.168.88.10:5000/cam/1,smoke,0.26
2026-07-08,10:36:51,Camera 3,fire,0.27
2026-07-08,10:36:51,Camera 3,smoke,0.35
2026-07-08,10:36:51,Camera 1,smoke,0.29
